price_vnd,sim_number
1000000,0945779277
3000000,0869360222
450000,0327150200
1000000,0921433499
10000000,0567717273
12000000,0926041978
3000000,0933219879
450000,0328950268
1000000,0939416539
1000000,0942290365
1000000,0946113907
3000000,0934711968
500000,0819755433
5000000,0813903456
500000,0339193788
450000,0336180776
1000000,0708169969
12900000,0909003335
450000,0325852021
10500000,0866651989
3000000,0914153789
13000000,0929999930
3000000,0765551166
3000000,0909280583
500000,0819599388
500000,0392793916
12900000,0925458999
450000,0327291093
450000,0329861331
3000000,0333942009
5000000,0836268968
1000000,0921210885
450000,0344280787
55000000,0332113113
1000000,0762675012
450000,0326946079
450000,0332417639
1000000,0918537096
500000,0879929891
450000,0368854979
10000000,0352678000
5000000,0345589686
50000000,0398939939
450000,0376086768
500000,0937521848
3000000,0934891980
15000000,0706072018
13500000,0812888383
500000,0936870102
450000,0973746661
450000,0343120205
500000,0932464633
1000000,0763018386
3000000,0963572866
3000000,0377648688
11325000,0847283678
1000000,0763592598
5000000,0789371555
450000,0328307989
3000000,0777242484
500000,0909613763
10000000,0839733733
450000,0349713799
1000000,0942473826
5000000,0333263339
93000000,0329818888
1000000,0702700511
350000000,0978039999
500000,0967682646
500000,0374808131
5000000,0788217555
450000,0343624286
3000000,0941958886
50000000,0928839888
500000,0879622018
1000000,0702666022
450000,0343071282
12800000,0845188889
450000,0865841881
1000000,0973998544
450000,0346690689
450000,0332799971
500000,0905226705
450000,0974986957
5000000,0343589889
10100000,0365175999
5000000,0769987879
450000,0344240682
12000000,0915781678
12000000,0961995886
500000,0938957181
1000000,0796828339
13250000,0372777111
1000000,0795704141
1000000,0795708508
5000000,0829144567
1000000,0889352965
1000000,0856575444
450000,0336013799
3000000,0976160723
450000,0327066839
5000000,0773833388
450000,0329291275
450000,0974840454
450000,0334602379
10000000,0356866968
5000000,0979030131
450000,0865755580
12000000,0528021986
500000,0564831990
1000000,0932381543
50000000,0849668868
3000000,0911281283
5000000,0388828268
2666666667,0779111169
500000,0347820499
1000000,0762538238
5000000,0988191002
1000000,0763704707
500000,0982934774
500000,0879927978
12200000,0921160888
1000000,0825244242
1000000,0763511800
15000000,0819032010
1000000,0969723786
1000000,0944619980
500000,0973767180
5000000,0969111606
500000,0582892008
11500000,0782346969
450000,0862995878
450000,0865698098
450000,0334216366
3000000,0929434779
3000000,0854998689
1000000,0708115005
450000,0866451251
450000,0343498286
450000,0328207887
5000000,0819967879
500000,0905553875
1000000,0932725550
1000000,0799022744
500000,0376456488
1000000,0707299123
10000000,0862281998
500000,0877992256
450000,0329081205
450000,0988727735
1000000,0763648643
500000,0877990887
3000000,0854399992
1000000,0708121965
1000000,0795658657
3000000,0395338883
1000000,0889037465
500000,0939947149
14000000,0855033265
450000,0333624866
10100000,0389103999
12000000,0706881999
50160000,0707347777
1000000,0835684939
500000,0877153679
5000000,0355526777
1000000,0934437654
450000,0335707739
5000000,0705514666
5000000,0857312999
1000000,0763611992
1000000,0946518772
450000,0866024586
1000000,0795939338
129000000,0988646789
5000000,0979469489
3000000,0912952012
3000000,0865815886
3000000,0967294668
5000000,0843096688
450000,0355542668
500000,0369882983
1000000,0763111022
450000,0865597397
10000000,0938222968
1000000,0763144539
500000,0363683929
500000,0795498884
450000,0344115839
1000000,0919883926
5000000,0969589288
3000000,0983281000
500000,0905044853
10000000,0328317979
450000,0342195079
5000000,0963171719
450000,0336299925
10550000,0919222959
1000000,0949832279
3000000,0982904689
500000,0966719554
500000,0967864263
500000,0877998821
3000000,0888021155
5000000,0964661886
10000000,0848899993
450000,0335761766
1000000,0908080460
500000,0932067073
98000000,0788218888
1000000,0795758759
500000,0566502005
3000000,0782922345
3000000,0813335444
500000,0911735839
450000,0342914586
13000000,0338343834
500000,0814566277
450000,0971689684
12000000,0896909909
12000000,0339393913
5000000,0847271999
1000000,0949480591
68000000,0366692345
1000000,0763695353
3000000,0947115151
450000,0343250497
3000000,0567837939
5000000,0773040000
500000,0983293784
10000000,0985124686
1000000,0762600677
500000,0877136262
3000000,0567898616
500000,0566462004
1000000,0795733700
450000,0336085439
13000000,0981971981
3000000,0929591386
500000,0925869068
1000000,0795648643
500000,0879288012
1000000,0901347189
1000000,0762706556
450000,0342999053
15000000,0813052022
3000000,0908607179
500000,0866980128
500000,0372967810
1000000,0817118368
450000,0352451386
500000,0962149303
500000,0566182004
3000000,0932348988
5000000,0362501990
5000000,0386867968
450000,0989594574
500000,0905174856
450000,0866290795
3000000,0843568789
1000000,0981769729
3000000,0789252868
13125000,0936789894
3000000,0905365189
500000,0332692575
1000000,0945239062
3000000,0963636559
500000,0879615883
3000000,0929138568
450000,0865978287
80000000,0789976789
450000,0343405186
3000000,0906655788
450000,0865123402
450000,0335300024
1000000,0705444611
5000000,0372585688
500000,0981767718
5000000,0868379688
12000000,0971921986
3000000,0777735640
500000,0877992272
12500000,0984959599
59000000,0706186666
500000,0967019196
1000000,0763603903
11800000,0926607666
1000000,0763019017
55000000,0332121212
450000,0336215639
3000000,0987893210
500000,0973249694
5000000,0786277789
500000,0817299855
1000000,0947282274
500000,0879764400
500000,0814624979
450000,0332571970
268000000,0911248888
3000000,0828221191
5000000,0853038889
450000,0335110568
3000000,0963393985
450000,0335084866
1000000,0941457709
10000000,0931863636
1000000,0705201976
500000,0868729355
3000000,0327075777
55000000,0842262626
3000000,0964739688
500000,0586772008
1000000,0898089885
11325000,0828472678
13960000,0355682682
3000000,0987590088
3000000,0988081214
500000,0934291131
1000000,0763665663
1000000,0776211039
10000000,0778115888
450000,0862969614
500000,0877105079
5000000,0342961989
450000,0343922201
11500000,0966005335
500000,0359456300
3000000,0838390246
500000,0898585938
450000,0334193239
500000,0387441223
1000000,0942961786
3000000,0962010689
450000,0327180392
5000000,0776170555
12000000,0775857979
3000000,0813679333
3000000,0889554568
500000,0924890668
500000,0902435808
95000000,0816259999
500000,0362821960
3000000,0879119118
1000000,0909408454
1000000,0795759345
500000,0877993314
5000000,0877283848
10500000,0942939889
1000000,0799003080
60000000,0932997997
11325000,0829749678
3000000,0837821977
5000000,0921441978
1000000,0825188181
1000000,0762730731
3000000,0961305689
500000,0376780239
450000,0982250974
5000000,0922728555
500000,0978980582
13600000,0384059888
450000,0862901060
3000000,0824858586
1000000,0814656657
3000000,0911617279
1000000,0949310681
1000000,0928999182
450000,0329006986
500000,0877006228
1000000,0934412912
10000000,0839726868
450000,0866167831
506000000,0972177777
500000,0879488180
11000000,0784345888
5000000,0795693939
450000,0332260578
11700000,0921270888
500000,0934296212
5000000,0905981993
450000,0975158243
450000,0342952639
72000000,0866200000
11325000,0846819678
12000000,0838118668
3000000,0777794814
12600000,0829003888
1000000,0886222775
450000,0335308986
450000,0349356939
450000,0865536541
1000000,0763575475
10000000,0839311113
1000000,0763562002
5000000,0392586968
11820000,0798567898
500000,0877155879
450000,0328362366
3000000,0325628629
179000000,0972366789
1000000,0349529000
500000,0961350608
500000,0877150408
11700000,0812341980
5000000,0915482004
1000000,0898315774
450000,0865125066
5000000,0917046333
12900000,0818006799
1000000,0944351637
60000000,0836897777
500000,0879930079
450000,0332056839
1000000,0943078193
3000000,0997298299
5000000,0856668679
3000000,0372293579
500000,0879400768
450000,0327240106
450000,0374832379
450000,0332867639
5000000,0901366665
10400000,0924112888
10400000,0827596999
5000000,0866882838
3000000,0842686979
450000,0327425335
5000000,0824610888
3000000,0936422426
3000000,0985077058
500000,0935685356
450000,0327410799
1000000,0795703700
450000,0327140495
450000,0972448308
12000000,0848186999
1000000,0374289996
60000000,0777868668
500000,0877104168
450000,0985769872
15000000,0345877979
500000,0923382836
1000000,0965345022
500000,0971287200
11000000,0393550666
12500000,0786124124
99000000,0585585555
450000,0353500699
500000,0877128788
3000000,0829273777
450000,0335311182
500000,0988973395
450000,0865020382
450000,0865537153
1000000,0937795790
11325000,0846324678
1000000,0708193223
450000,0336210673
450000,0344238286
5000000,0858106106
450000,0334160283
3000000,0902302279
1000000,0763652234
1000000,0899609360
450000,0326120371
1000000,0911029529
5000000,0384080809
1000000,0974288115
450000,0987573276
3000000,0918010589
500000,0961032690
500000,0359323269
1000000,0342555883
450000,0332812679
5000000,0932617939
450000,0386721699
450000,0326700539
5000000,0906672277
50000000,0332576789
3000000,0978658758
450000,0332300316
1000000,0834871971
11325000,0856547678
12000000,0366663396
500000,0877332208
1000000,0888899075
500000,0877101369
10000000,0702437979
1000000,0763112771
450000,0344100490
1000000,0814516444
12000000,0788888258
1000000,0946231049
13600000,0834299992
500000,0879831100
3000000,0975972023
1000000,0909159625
1000000,0857387234
450000,0865112320
1000000,0762638012
450000,0866423440
3000000,0963688486
15000000,0969416777
500000,0909612551
1000000,0941098737
450000,0334159339
15000000,0911131989
1000000,0846083636
1000000,0708105102
450000,0327094114
10000000,0767891083
1000000,0774171151
3000000,0777756951
11325000,0819031678
450000,0382849268
3000000,0889066368
500000,0879482883
50000000,0389456999
100000000,0889398939
11325000,0859907678
10000000,0968938679
500000,0964892984
450000,0328721739
500000,0566482008
3000000,0858186196
3000000,0987192277
500000,0879481246
5000000,0822929291
450000,0862973369
1000000,0762601974
500000,0979937313
1000000,0762722033
1000000,0945706259
5000000,0372244678
450000,0335598079
10000000,0899014567
12000000,0932791982
3000000,0888990809
5000000,0392111696
1000000,0705986226
10000000,0835291945
3000000,0922652003
450000,0333417399
500000,0904753088
10000000,0988982003
450000,0862999850
5000000,0826585959
450000,0335848266
3000000,0977932366
3000000,0357040666
500000,0354234479
450000,0989979432
1000000,0896515321
5000000,0345892013
450000,0329535839
85000000,0899662222
3000000,0929061579
1000000,0778556956
450000,0333770188
500000,0588042004
1000000,0784585500
450000,0326290901
450000,0344132799
3000000,0974143268
500000,0979836110
450000,0981645660
11325000,0822509678
450000,0326555837
1000000,0909517653
61260000,0343278888
12000000,0926051978
3000000,0966816456
1000000,0937502344
5000000,0975612023
5000000,0815678866
3000000,0945855567
500000,0903348224
500000,0938510671
450000,0865253353
15000000,0772987789
500000,0813646407
5000000,0788984999
450000,0989484643
450000,0865929794
3000000,0946995567
3000000,0889291098
1000000,0763040709
1000000,0795718715
3000000,0862522252
450000,0347255689
500000,0877106588
11000000,0898428428
3000000,0707970101
1000000,0782790432
1000000,0934900070
3000000,0918752626
500000,0522392005
3000000,0849396839
3000000,0834689966
450000,0972753467
3000000,0969915998
3000000,0928966386
10000000,0905552022
5000000,0359228886
450000,0975141173
5000000,0946905333
450000,0329270806
1000000,0901519479
5000000,0896048999
450000,0865138739
500000,0909322165
1000000,0795671964
1000000,0705423420
10000000,0812318899
450000,0865470199
3000000,0388060690
10100000,0379139789
3000000,0703007337
450000,0866254535
50000000,0797776868
10000000,0789678952
450000,0336052639
1000000,0779845123
450000,0332231012
450000,0347618779
11000000,0963023588
500000,0842785933
500000,0981429747
500000,0394074189
500000,0968255067
450000,0343315339
500000,0913361061
450000,0344290568
1000000,0795633334
181000000,0911181118
450000,0327664388
1000000,0373023206
1000000,0829336119
5000000,0984057688
450000,0865098887
5000000,0902986444
450000,0866714178
1000000,0948234909
3000000,0929773338
3000000,0971249292
1000000,0942934998
450000,0332937239
450000,0334590279
450000,0327290314
3000000,0842779968
450000,0866190201
3000000,0901180066
500000,0936578861
500000,0889359186
10000000,0357756996
3000000,0799779956
1000000,0762666700
1000000,0949294572
3000000,0923686279
500000,0968536248
3000000,0812500700
15000000,0706062014
10400000,0994447773
450000,0989286948
450000,0975087961
500000,0949411696
10000000,0355503456
199000000,0588833333
450000,0359856566
83000000,0969573333
450000,0334598279
1000000,0898313410
11325000,0824438678
1000000,0762788433
10750000,0348777222
450000,0865755523
450000,0334140903
5000000,0944717379
500000,0976473141
500000,0879489487
500000,0834476111
1000000,0966521954
450000,0989695803
5000000,0359864078
450000,0866088846
450000,0327705968
450000,0326061539
1000000,0901325099
599000000,0939778888
5000000,0372275789
52000000,0707092222
1000000,0708199100
15000000,0795833265
3000000,0824681975
1000000,0762756752
3000000,0911392014
13000000,0936104666
1000000,0795654657
12000000,0858560999
450000,0348698468
10000000,0794119119
500000,0976534515
62000000,0916666600
1000000,0705906909
450000,0357635399
1000000,0765056678
500000,0961981030
1000000,0762588582
500000,0879882993
5000000,0925503777
5000000,0825160160
450000,0335178288
5000000,0935562656
12500000,0837668989
450000,0865617839
1000000,0705244855
12388000,0346676888
1000000,0901417249
500000,0768760352
3000000,0818001242
1000000,0888561653
1000000,0989386158
450000,0867013015
1000000,0702644677
450000,0336047669
450000,0984294378
12500000,0931714714
450000,0373794334
450000,0335429188
13000000,0979999873
500000,0979493559
5000000,0765351999
14500000,0912819333
450000,0329577286
450000,0344220614
3000000,0898989674
500000,0967470495
3000000,0815199889
450000,0326010782
3000000,0888223229
450000,0865730393
3000000,0839919989
3000000,0702025333
12000000,0868678345
3000000,0904992989
3000000,0936200221
500000,0964983125
1000000,0795629567
5000000,0922798379
450000,0364105288
450000,0336210601
5000000,0704999986
99990000,0777772011
1000000,0889059848
500000,0961288845
1000000,0795692123
3000000,0338621988
789000000,0988579999
1000000,0909138205
450000,0343751566
1000000,0795621962
3000000,0901824747
1000000,0763689189
450000,0867002788
50000000,0858040404
10400000,0924640999
500000,0909496518
5000000,0933266336
450000,0344050487
3000000,0835888369
